Wroclaw;534 911 zł;8 890 zł/m²;Powierzchnia60,17 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniazapytaj;Piętro2/4;Balkon / ogród / tarasbalkon;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnatak;Ogrzewaniemiejskie
Wroclaw;489 000 zł;9 404 zł/m²;Powierzchnia52 m²;Forma własnościspółdzielcze wł. z KW;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętro7/11;Balkon / ogród / tarasbalkon;Czynsz700 zł;Miejsce parkingowezapytaj;Obsługa zdalnatak;Ogrzewaniemiejskie
Wroclaw;690 000 zł;11 775 zł/m²;Powierzchnia58,6 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro2/3;Balkon / ogród / tarasbalkon;Czynsz350 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;462 840 zł;11 600 zł/m²;Powierzchnia39,9 m²;Forma własnościspółdzielcze własnościowe;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętroparter/4;Balkon / ogród / taraszapytaj;Czynsz550 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;475 000 zł;10 284 zł/m²;Powierzchnia46,19 m²;Forma własnościzapytaj;Liczba pokoi2 ;Stan wykończeniazapytaj;Piętro1/4;Balkon / ogród / taraszapytaj;Czynszzapytaj;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniezapytaj
Wroclaw;310 000 zł;9 118 zł/m²;Powierzchnia34 m²;Forma własnościzapytaj;Liczba pokoi2 ;Stan wykończeniazapytaj;Piętro1/2;Balkon / ogród / taraszapytaj;Czynszzapytaj;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniezapytaj
Wroclaw;1 350 000 zł;11 538 zł/m²;Powierzchnia117 m²;Forma własnościpełna własność;Liczba pokoi4 ;Stan wykończeniazapytaj;Piętro2/2;Balkon / ogród / tarasbalkon, taras;Czynsz480 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniezapytaj
Wroclaw;458 000 zł;8 757 zł/m²;Powierzchnia52,3 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado remontu;Piętro8/10;Balkon / ogród / tarasbalkon;Czynsz500 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;479 000 zł;9 979 zł/m²;Powierzchnia48 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniazapytaj;Piętro7/10;Balkon / ogród / tarasbalkon;Czynsz500 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;575 000 zł;8 984 zł/m²;Powierzchnia64 m²;Forma własnościspółdzielcze wł. z KW;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro3/4;Balkon / ogród / taraszapytaj;Czynsz500 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;615 000 zł;9 039 zł/m²;Powierzchnia68,04 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniazapytaj;Piętroparter/4;Balkon / ogród / tarasogródek, taras;Czynsz480 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniezapytaj
Wroclaw;1 050 000 zł;11 798 zł/m²;Powierzchnia89 m²;Forma własnościpełna własność;Liczba pokoi4 ;Stan wykończeniado remontu;Piętro2/4;Balkon / ogród / tarasbalkon;Czynsz800 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;489 000 zł;10 404 zł/m²;Powierzchnia47 m²;Forma własnościspółdzielcze własnościowe;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro8/10;Balkon / ogród / taraszapytaj;Czynsz500 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;925 400 zł;10 000 zł/m²;Powierzchnia92,54 m²;Forma własnościpełna własność;Liczba pokoi4 ;Stan wykończeniado zamieszkania;Piętro3/4;Balkon / ogród / tarasbalkon;Czynsz450 zł;Miejsce parkingowezapytaj;Ogrzewaniezapytaj
Wroclaw;382 000 zł;11 938 zł/m²;Powierzchnia32 m²;Forma własnościzapytaj;Liczba pokoi1 ;Stan wykończeniado wykończenia;Piętro1;Balkon / ogród / taraszapytaj;Czynszzapytaj;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniezapytaj
Wroclaw;690 000 zł;10 668 zł/m²;Powierzchnia64,68 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro1/3;Balkon / ogród / tarasbalkon;Czynsz650 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniegazowe
Wroclaw;2 780 800 zł;21 227 zł/m²;Powierzchnia131 m²;Forma własnościpełna własność;Liczba pokoi4 ;Stan wykończeniado zamieszkania;Piętro5/5;Balkon / ogród / taraszapytaj;Czynszzapytaj;Miejsce parkingowezapytaj;Ogrzewaniemiejskie
Wroclaw;679 000 zł;10 288 zł/m²;Powierzchnia66 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętroparter/4;Balkon / ogród / taraszapytaj;Czynsz385 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniegazowe
Wroclaw;648 000 zł;10 452 zł/m²;Powierzchnia62 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętro4/4;Balkon / ogród / taraszapytaj;Czynsz700 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;665 000 zł;9 500 zł/m²;Powierzchnia70 m²;Forma własnościzapytaj;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro3/3;Balkon / ogród / tarasbalkon;Czynsz850 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;535 000 zł;11 045 zł/m²;Powierzchnia48,44 m²;Forma własnościspółdzielcze wł. z KW;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętro3/5;Balkon / ogród / tarasbalkon;Czynsz496 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;820 000 zł;8 704 zł/m²;Powierzchnia94,21 m²;Forma własnościpełna własność;Liczba pokoi4 ;Stan wykończeniado zamieszkania;Piętro2/2;Balkon / ogród / tarasbalkon;Czynsz480 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniegazowe
Wroclaw;462 420 zł;7 000 zł/m²;Powierzchnia66,06 m²;Forma własnościpełna własność;Liczba pokoi4 ;Stan wykończeniado wykończenia;Piętro1;Balkon / ogród / tarasbalkon;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnatak;Ogrzewaniezapytaj
Wroclaw;1 150 000 zł;18 400 zł/m²;Powierzchnia62,5 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętro2;Balkon / ogród / tarasbalkon;Czynsz770 zł;Miejsce parkingowezapytaj;Obsługa zdalnatak;Ogrzewaniezapytaj
Wroclaw;579 000 zł;12 032 zł/m²;Powierzchnia48,12 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętro4/4;Balkon / ogród / tarasbalkon;Czynszzapytaj;Miejsce parkingowezapytaj;Ogrzewaniegazowe
Wroclaw;453 310 zł;8 404 zł/m²;Powierzchnia53,94 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniazapytaj;Piętroparter;Balkon / ogród / tarasogródek;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnatak;Ogrzewaniezapytaj
Wroclaw;296 426 zł;8 450 zł/m²;Powierzchnia35,08 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniazapytaj;Piętro1;Balkon / ogród / tarasbalkon;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnatak;Ogrzewaniezapytaj
Wroclaw;649 000 zł;7 867 zł/m²;Powierzchnia82,5 m²;Forma własnościpełna własność;Liczba pokoi6 ;Stan wykończeniado zamieszkania;Piętro4/4;Balkon / ogród / tarasbalkon;Czynsz980 zł;Miejsce parkingowezapytaj;Obsługa zdalnatak;Ogrzewaniemiejskie
Wroclaw;385 644 zł;8 400 zł/m²;Powierzchnia45,91 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniazapytaj;Piętro2;Balkon / ogród / tarasbalkon;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnatak;Ogrzewaniezapytaj
Wroclaw;309 825 zł;7 500 zł/m²;Powierzchnia41,31 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniazapytaj;Piętro2;Balkon / ogród / tarasbalkon;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnatak;Ogrzewaniezapytaj
Wroclaw;669 000 zł;8 979 zł/m²;Powierzchnia74,51 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro4/4;Balkon / ogród / tarasbalkon, taras;Czynsz600 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;864 999 zł;10 627 zł/m²;Powierzchnia81,4 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro3/3;Balkon / ogród / tarasbalkon, taras;Czynsz500 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;499 000 zł;10 316 zł/m²;Powierzchnia48,37 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętro3/3;Balkon / ogród / taraszapytaj;Czynsz410 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewanieinne
Wroclaw;415 634 zł;7 100 zł/m²;Powierzchnia58,54 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniazapytaj;Piętro2;Balkon / ogród / tarasbalkon;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnatak;Ogrzewaniezapytaj
Wroclaw;485 000 zł;8 509 zł/m²;Powierzchnia57 m²;Forma własnościspółdzielcze wł. z KW;Liczba pokoi3 ;Stan wykończeniado wykończenia;Piętro4/4;Balkon / ogród / tarasbalkon;Czynsz600 zł;Miejsce parkingowezapytaj;Ogrzewaniemiejskie
Wroclaw;489 000 zł;8 288 zł/m²;Powierzchnia59 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro1/3;Balkon / ogród / taraszapytaj;Czynsz180 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnatak;Ogrzewaniegazowe
Wroclaw;590 000 zł;9 365 zł/m²;Powierzchnia63 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro1/2;Balkon / ogród / tarasbalkon;Czynsz700 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;572 000 zł;11 000 zł/m²;Powierzchnia52 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętroparter/2;Balkon / ogród / tarasogródek;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;720 001 zł;10 223 zł/m²;Powierzchnia70,43 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro6/7;Balkon / ogród / tarasbalkon;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;676 500 zł;11 182 zł/m²;Powierzchnia60,5 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniazapytaj;Piętro3/3;Balkon / ogród / tarasbalkon;Czynsz405 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;354 200 zł;14 000 zł/m²;Powierzchnia25,3 m²;Forma własnościzapytaj;Liczba pokoi1 ;Stan wykończeniazapytaj;Piętro2/6;Balkon / ogród / tarasbalkon;Czynszzapytaj;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniezapytaj
Wroclaw;659 000 zł;9 348 zł/m²;Powierzchnia70,5 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniazapytaj;Piętro2/3;Balkon / ogród / tarastaras;Czynsz364,54 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniegazowe
Wroclaw;499 000 zł;12 713 zł/m²;Powierzchnia39,25 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętro5;Balkon / ogród / tarasbalkon;Czynsz450 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;530 000 zł;9 905 zł/m²;Powierzchnia53,51 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro1/2;Balkon / ogród / tarastaras;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniegazowe
Wroclaw;450 900 zł;16 700 zł/m²;Powierzchnia27 m²;Forma własnościpełna własność;Liczba pokoi1 ;Stan wykończeniado zamieszkania;Piętro6/9;Balkon / ogród / taraszapytaj;Czynszzapytaj;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;1 620 000 zł;19 990 zł/m²;Powierzchnia81,04 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniazapytaj;Piętro3/5;Balkon / ogród / taraszapytaj;Czynszzapytaj;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;458 500 zł;8 990 zł/m²;Powierzchnia51 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętro3/3;Balkon / ogród / taraszapytaj;Czynsz250 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniegazowe
Wroclaw;519 000 zł;8 371 zł/m²;Powierzchnia62 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro1/4;Balkon / ogród / taraszapytaj;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniezapytaj
Wroclaw;459 000 zł;9 766 zł/m²;Powierzchnia47 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętro4/4;Balkon / ogród / tarasbalkon;Czynsz700 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;485 000 zł;9 327 zł/m²;Powierzchnia52 m²;Forma własnościzapytaj;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętro6/10;Balkon / ogród / tarasbalkon;Czynsz700 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniezapytaj
Wroclaw;399 000 zł;7 839 zł/m²;Powierzchnia50,9 m²;Forma własnościzapytaj;Liczba pokoi2 ;Stan wykończeniado remontu;Piętro6/6;Balkon / ogród / taraszapytaj;Czynsz608 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniezapytaj
Wroclaw;550 000 zł;9 609 zł/m²;Powierzchnia57,24 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro4/4;Balkon / ogród / tarastaras;Czynsz270 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniegazowe
Wroclaw;490 000 zł;7 825 zł/m²;Powierzchnia62,62 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro1/4;Balkon / ogród / tarasbalkon;Czynsz600 zł;Miejsce parkingowezapytaj;Ogrzewaniegazowe
Wroclaw;550 000 zł;10 148 zł/m²;Powierzchnia54,2 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniazapytaj;Piętro5/10;Balkon / ogród / taraszapytaj;Czynsz700 zł;Miejsce parkingowezapytaj;Ogrzewaniemiejskie
Wroclaw;799 000 zł;5 919 zł/m²;Powierzchnia135 m²;Forma własnościpełna własność;Liczba pokoi5 ;Stan wykończeniazapytaj;Piętro1;Balkon / ogród / tarasogródek;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniegazowe
Wroclaw;540 000 zł;8 438 zł/m²;Powierzchnia64 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętroparter/4;Balkon / ogród / taraszapytaj;Czynsz500 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;655 000 zł;8 463 zł/m²;Powierzchnia77,4 m²;Forma własnościpełna własność;Liczba pokoi4 ;Stan wykończeniado zamieszkania;Piętro3/10;Balkon / ogród / tarasbalkon;Czynsz960 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;318 000 zł;3 859 zł/m²;Powierzchnia82,4 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro1/2;Balkon / ogród / tarasogródek;Czynsz250 000 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnatak;Ogrzewaniegazowe
Wroclaw;599 000 zł;9 090 zł/m²;Powierzchnia65,9 m²;Forma własnościzapytaj;Liczba pokoi4 ;Stan wykończeniado remontu;Piętro3/4;Balkon / ogród / tarasbalkon;Czynsz600 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;529 000 zł;9 121 zł/m²;Powierzchnia58 m²;Forma własnościzapytaj;Liczba pokoi2 ;Stan wykończeniazapytaj;Piętro2/2;Balkon / ogród / taraszapytaj;Czynszzapytaj;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniegazowe
Wroclaw;525 000 zł;10 802 zł/m²;Powierzchnia48,6 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętro2/2;Balkon / ogród / tarasbalkon;Czynsz440 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniegazowe
Wroclaw;1 500 000 zł;25 997 zł/m²;Powierzchnia57,7 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętro6/6;Balkon / ogród / tarastaras;Czynszzapytaj;Miejsce parkingowezapytaj;Obsługa zdalnatak;Ogrzewaniemiejskie
Wroclaw;998 880 zł;18 918 zł/m²;Powierzchnia52,8 m²;Forma własnościzapytaj;Liczba pokoi2 ;Stan wykończeniazapytaj;Piętro5/5;Balkon / ogród / taraszapytaj;Czynszzapytaj;Miejsce parkingowezapytaj;Ogrzewaniezapytaj
Wroclaw;349 000 zł;13 960 zł/m²;Powierzchnia25 m²;Forma własnościpełna własność;Liczba pokoi1 ;Stan wykończeniado zamieszkania;Piętro2/3;Balkon / ogród / tarasbalkon;Czynsz300 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;465 000 zł;9 688 zł/м²;Powierzchnia48 m²;Forma własnościspółdzielcze własnościowe;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętro3/4;Balkon / ogród / taraszapytaj;Czynsz390 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;630 000 zł;7 473 zł/m²;Powierzchnia84,3 m²;Forma własnościpełna własność;Liczba pokoi5 ;Stan wykończeniado zamieszkania;Piętro4/4;Balkon / ogród / tarasbalkon;Czynsz670 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;899 000 zł;11 892 zł/m²;Powierzchnia75,6 m²;Forma własnościpełna własność;Liczba pokoi4 ;Stan wykończeniado zamieszkania;Piętro3/3;Balkon / ogród / tarasogródek;Czynsz586 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnatak;Ogrzewaniegazowe
Wroclaw;474 300 zł;9 998 zł/m²;Powierzchnia47,44 m²;Forma własnościzapytaj;Liczba pokoi1 ;Stan wykończeniado remontu;Piętro2/4;Balkon / ogród / taraszapytaj;Czynszzapytaj;Miejsce parkingowezapytaj;Ogrzewaniezapytaj
Wroclaw;489 900 zł;9 367 zł/m²;Powierzchnia52,3 m²;Forma własnościzapytaj;Liczba pokoi2 ;Stan wykończeniazapytaj;Piętro6/10;Balkon / ogród / tarasbalkon;Czynszzapytaj;Miejsce parkingowezapytaj;Ogrzewaniezapytaj
Wroclaw;647 000 zł;10 607 zł/m²;Powierzchnia61 m²;Forma własnościzapytaj;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro6/10;Balkon / ogród / tarasbalkon;Czynsz480 zł;Miejsce parkingowezapytaj;Obsługa zdalnatak;Ogrzewaniemiejskie
Wroclaw;450 000 zł;11 716 zł/m²;Powierzchnia38,41 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętro2/4;Balkon / ogród / tarasbalkon;Czynsz300 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;589 000 zł;9 768 zł/m²;Powierzchnia60,3 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro2/3;Balkon / ogród / tarasbalkon;Czynsz460 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;570 000 zł;10 536 zł/m²;Powierzchnia54,1 m²;Forma własnościspółdzielcze wł. z KW;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro5/10;Balkon / ogród / tarasbalkon;Czynszzapytaj;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;429 000 zł;9 128 zł/m²;Powierzchnia47 m²;Forma własnościspółdzielcze własnościowe;Liczba pokoi3 ;Stan wykończeniazapytaj;Piętro3/4;Balkon / ogród / tarasbalkon;Czynsz490 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;609 000 zł;13 760 zł/m²;Powierzchnia44,26 m²;Forma własnościpełna własność;Liczba pokoi1 ;Stan wykończeniado zamieszkania;Piętro1/5;Balkon / ogród / taraszapytaj;Czynsz550 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;565 000 zł;9 401 zł/m²;Powierzchnia60,1 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro9/10;Balkon / ogród / tarasbalkon;Czynszzapytaj;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;297 000 zł;11 739 zł/m²;Powierzchnia25,3 m²;Forma własnościpełna własność;Liczba pokoi1 ;Stan wykończeniado zamieszkania;Piętro2/6;Balkon / ogród / tarasbalkon;Czynsz200 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;549 000 zł;12 827 zł/m²;Powierzchnia42,8 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętroparter/5;Balkon / ogród / taraszapytaj;Czynsz390 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;965 234 zł;16 480 zł/m²;Powierzchnia58,57 m²;Forma własnościzapytaj;Liczba pokoi3 ;Stan wykończeniado wykończenia;Piętro7/15;Balkon / ogród / taraszapytaj;Czynszzapytaj;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;1 189 362 zł;16 480 zł/m²;Powierzchnia72,17 m²;Forma własnościzapytaj;Liczba pokoi3 ;Stan wykończeniado wykończenia;Piętro8/15;Balkon / ogród / taraszapytaj;Czynszzapytaj;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Wroclaw;405 000 zł;10 991 zł/m²;Powierzchnia36,85 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętro6/10;Balkon / ogród / tarasbalkon;Czynsz550 zł;Miejsce parkingowezapytaj;Obsługa zdalnatak;Ogrzewaniemiejskie
Wroclaw;469 000 zł;11 204 zł/m²;Powierzchnia41,86 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętroparter/2;Balkon / ogród / tarasogródek, taras;Czynsz400 zł;Miejsce parkingowegaraż/miejsce parkingowe;Ogrzewaniemiejskie
Wroclaw;990 000 zł;11 800 zł/m²;Powierzchnia83,9 m²;Forma własnościzapytaj;Liczba pokoi4 ;Stan wykończeniazapytaj;Piętro3/3;Balkon / ogród / tarasbalkon, taras;Czynsz611 zł;Miejsce parkingowegaraż/miejsce parkingowe;Ogrzewaniezapytaj
Wroclaw;539 000 zł;13 913 zł/m²;Powierzchnia38,74 m²;Forma własnościzapytaj;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętro4/4;Balkon / ogród / tarastaras;Czynszzapytaj;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniezapytaj
Wroclaw;540 000 zł;3 803 zł/m²;Powierzchnia142 m²;Forma własnościpełna własność;Liczba pokoi6 ;Stan wykończeniado wykończenia;Piętro1/2;Balkon / ogród / tarasogródek;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniezapytaj
Wroclaw;629 000 zł;11 642 zł/m²;Powierzchnia54,03 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro3/3;Balkon / ogród / tarasbalkon;Czynsz480 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniezapytaj
Wroclaw;499 000 zł;9 241 zł/m²;Powierzchnia54 m²;Forma własnościspółdzielcze własnościowe;Liczba pokoi3 ;Stan wykończeniado remontu;Piętro6/10;Balkon / ogród / taraszapytaj;Czynsz486 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnatak;Ogrzewaniemiejskie
Wroclaw;616 000 zł;7 991 zł/m²;Powierzchnia77,09 m²;Forma własnościpełna własność;Liczba pokoi4 ;Stan wykończeniazapytaj;Piętroparter/3;Balkon / ogród / tarasbalkon;Czynsz600 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniezapytaj
Wroclaw;683 000 zł;8 602 zł/m²;Powierzchnia79,4 m²;Forma własnościpełna własność;Liczba pokoi6 ;Stan wykończeniado zamieszkania;Piętro9/11;Balkon / ogród / taraszapytaj;Czynsz870 zł;Miejsce parkingowezapytaj;Ogrzewaniemiejskie
